country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,nitrous_oxide,agricultural_land,rural_population
Kenya,1999,,,,,,,,,47.2221246090593,
Kenya,1998,,,,,,,,,46.4876831711003,
Kenya,1997,,,,,,,,,46.7266401939769,
Kenya,1996,,,,,,,,,46.4753839125698,
Kenya,1995,,,,,,,,,47.8230312401167,
Kenya,1994,,,,,,,,,47.8476297571775,
Kenya,1993,,,,,,,,,47.1588712794743,
Kenya,1992,,,,,,,,,47.5665038479109,
Kenya,1991,,,,,,,,,47.2238816459922,
Kenya,1990,,,,,,,,,47.0358786941702,
"Korea, Rep.",2020,,,,,,,,,16.608606557377,
"Korea, Rep.",2019,,,,,,,,,16.7725409836066,
"Korea, Rep.",2018,,,,,,,,,16.9401148482363,
"Korea, Rep.",2017,,,,,,,,,17.1951594708235,
"Korea, Rep.",2016,,,,,,,,,17.4460708387613,
"Korea, Rep.",2015,,,,,,,,,17.815177792601,
"Korea, Rep.",2014,,,,,,,,,17.9441650415683,
"Korea, Rep.",2013,,,,,,,,,18.154291462238,
"Korea, Rep.",2012,,,,,,,,,18.3742678039256,
"Korea, Rep.",2011,,,,,,,,,18.068731350962,
"Korea, Rep.",2010,,,,,,,,,18.2407407407407,
"Korea, Rep.",2009,,,,,,,,,18.4937152276942,
"Korea, Rep.",2008,,,,,,,,,18.733890091762,
"Korea, Rep.",2007,,,,,,,,,18.9847296739579,
"Korea, Rep.",2006,,,,,,,,,19.1783649876135,
"Korea, Rep.",2005,,,,,,,,,19.4217862674239,
"Korea, Rep.",2004,,,,,,,,,19.5517455071266,
"Korea, Rep.",2003,,,,,,,,,19.6487603305785,
"Korea, Rep.",2002,,,,,,,,,19.8264283500362,
"Korea, Rep.",2001,,,,,,,,,20.1054372544966,
"Korea, Rep.",2000,,,,,,,,,20.4540742276591,
"Korea, Rep.",1999,,,,,,,,,20.2571013891769,
"Korea, Rep.",1998,,,,,,,,,20.4126062616629,
"Korea, Rep.",1997,,,,,,,,,20.5577441426498,
"Korea, Rep.",1996,,,,,,,,,20.8169189301265,
"Korea, Rep.",1995,,,,,,,,,21.2315985900892,
"Korea, Rep.",1994,,,,,,,,,21.7292141820444,
"Korea, Rep.",1993,,,,,,,,,21.9572879950238,
"Korea, Rep.",1992,,,,,,,,,22.143893842007,
"Korea, Rep.",1991,,,,,,,,,22.4030686294837,
"Korea, Rep.",1990,,,,,,,,,22.5896744764669,
Malta,2020,,,,,,,,,28.46875,
Malta,2019,,,,,,,,,32.4375,
Malta,2018,,,,,,,,,32.4375,
Malta,2017,,,,,,,,,32.4375,
Malta,2016,,,,,,,,,32.4375,
Malta,2015,,,,,,,,,31.96875,
Malta,2014,,,,,,,,,31.96875,
Malta,2013,,,,,,,,,31.96875,
Malta,2012,,,,,,,,,32.1875,
Malta,2011,,,,,,,,,32.28125,
Malta,2010,,,,,,,,,32.28125,
Malta,2009,,,,,,,,,29.0625,
Malta,2008,,,,,,,,,29.0625,
Malta,2007,,,,,,,,,29.0625,
Malta,2006,,,,,,,,,29.0625,
Malta,2005,,,,,,,,,29.0625,
Malta,2004,,,,,,,,,31.25,
Malta,2003,,,,,,,,,32.5,
Malta,2002,,,,,,,,,31.25,
Malta,2001,,,,,,,,,31.25,
Malta,2000,,,,,,,,,28.125,
Malta,1999,,,,,,,,,28.125,
Malta,1998,,,,,,,,,28.125,
Malta,1997,,,,,,,,,31.25,
Malta,1996,,,,,,,,,34.375,
Malta,1995,,,,,,,,,34.375,
Malta,1994,,,,,,,,,40.625,
Malta,1993,,,,,,,,,40.625,
Malta,1992,,,,,,,,,40.625,
Malta,1991,,,,,,,,,40.625,
Malta,1990,,,,,,,,,40.625,
Nigeria,2020,,,,,,,,,75.2033993214533,
Nigeria,2019,,,,,,,,,75.0376055425629,
Nigeria,2018,,,,,,,,,74.8729097357181,
Nigeria,2017,,,,,,,,,74.7049200127365,
Nigeria,2016,,,,,,,,,74.542420149983,
Nigeria,2015,,,,,,,,,74.3733324549557,
Nigeria,2014,,,,,,,,,74.2152244803847,
Nigeria,2013,,,,,,,,,74.0494307014943,
Nigeria,2012,,,,,,,,,73.8858328666952,
Nigeria,2011,,,,,,,,,73.7211370598505,
Nigeria,2010,,,,,,,,,73.5575392250513,
Nigeria,2009,,,,,,,,,73.3917454461609,
Nigeria,2008,,,,,,,,,73.2303435554531,
Nigeria,2007,,,,,,,,,73.0656477486083,
Nigeria,2006,,,,,,,,,72.9020499138092,
Nigeria,2005,,,,,,,,,72.7472358553751,
Nigeria,2004,,,,,,,,,72.5792461323935,
Nigeria,2003,,,,,,,,,72.4189422137312,
Nigeria,2002,,,,,,,,,72.2553443789321,
Nigeria,2001,,,,,,,,,72.100530320498,
Nigeria,2000,,,,,,,,,71.9259527652426,
Nigeria,1999,,,,,,,,,71.7634529024891,
Nigeria,1998,,,,,,,,,71.59985506769,
Nigeria,1997,,,,,,,,,70.7093997386826,
Nigeria,1996,,,,,,,,,70.5337242113816,
Nigeria,1995,,,,,,,,,70.3569507120349,
Nigeria,1994,,,,,,,,,67.9842331214247,
Nigeria,1993,,,,,,,,,66.9290819855727,
Nigeria,1992,,,,,,,,,66.5327140770996,
Nigeria,1991,,,,,,,,,65.2579685321212,
Nigeria,1990,,,,,,,,,64.4663306872207,
Saudi Arabia,2020,,,,,,,,,80.7732138122241,
Saudi Arabia,2019,,,,,,,,,80.7634751987496,
Saudi Arabia,2018,,,,,,,,,80.7537365852751,
Saudi Arabia,2017,,,,,,,,,80.7540156952863,
Saudi Arabia,2016,,,,,,,,,80.7683898608636,
Saudi Arabia,2015,,,,,,,,,80.7730416943838,
Saudi Arabia,2014,,,,,,,,,80.7443398815643,
Saudi Arabia,2013,,,,,,,,,80.6139489879936,
Saudi Arabia,2012,,,,,,,,,80.6372081555945,
Saudi Arabia,2011,,,,,,,,,80.6572110397313,
Saudi Arabia,2010,,,,,,,,,80.6655843400676,
Saudi Arabia,2009,,,,,,,,,80.6790746572762,
Saudi Arabia,2008,,,,,,,,,80.7428047765027,
Saudi Arabia,2007,,,,,,,,,80.7907186617605,
Saudi Arabia,2006,,,,,,,,,80.7902534784085,
Saudi Arabia,2005,,,,,,,,,80.8102563625453,
Saudi Arabia,2004,,,,,,,,,80.8065348957292,
Saudi Arabia,2003,,,,,,,,,80.8479362140588,
Saudi Arabia,2002,,,,,,,,,80.8456102972987,
Saudi Arabia,2001,,,,,,,,,80.8446799305946,
Saudi Arabia,2000,,,,,,,,,80.8418888304825,
Saudi Arabia,1999,,,,,,,,,80.8418888304825,
Saudi Arabia,1998,,,,,,,,,77.5856053663552,
Saudi Arabia,1997,,,,,,,,,73.8641385502096,
Saudi Arabia,1996,,,,,,,,,70.6078550860822,
Saudi Arabia,1995,,,,,,,,,67.3515716219548,
Saudi Arabia,1994,,,,,,,,,64.0952881578274,
Saudi Arabia,1993,,,,,,,,,60.8390046937,
Saudi Arabia,1992,,,,,,,,,57.5645790788439,
Saudi Arabia,1991,,,,,,,,,57.5301555107946,
Saudi Arabia,1990,,,,,,,,,57.4413054905591,
El Salvador,2020,,,,,,,,,57.707528957529,
El Salvador,2019,,,,,,,,,57.707528957529,
El Salvador,2018,,,,,,,,,57.707528957529,
El Salvador,2017,,,,,,,,,58.1660231660232,
El Salvador,2016,,,,,,,,,58.5955598455598,
El Salvador,2015,,,,,,,,,59.0250965250965,
El Salvador,2014,,,,,,,,,58.6003861003861,
El Salvador,2013,,,,,,,,,58.8030888030888,
El Salvador,2012,,,,,,,,,58.9864864864865,
El Salvador,2011,,,,,,,,,59.1698841698842,
El Salvador,2010,,,,,,,,,59.3581081081081,
El Salvador,2009,,,,,,,,,59.5415057915058,
El Salvador,2008,,,,,,,,,59.7249034749035,
El Salvador,2007,,,,,,,,,59.9083011583012,
El Salvador,2006,,,,,,,,,58.730694980695,
El Salvador,2005,,,,,,,,,58.8127413127413,
El Salvador,2004,,,,,,,,,61.8098455598456,
El Salvador,2003,,,,,,,,,60.5550193050193,
El Salvador,2002,,,,,,,,,60.9893822393822,
El Salvador,2001,,,,,,,,,61.6650579150579,
El Salvador,2000,,,,,,,,,62.0994208494209,
El Salvador,1999,,,,,,,,,62.5337837837838,
El Salvador,1998,,,,,,,,,61.2837837837838,
El Salvador,1997,,,,,,,,,59.8938223938224,
El Salvador,1996,,,,,,,,,60.1399613899614,
El Salvador,1995,,,,,,,,,62.2683397683398,
El Salvador,1994,,,,,,,,,62.4662162162162,
El Salvador,1993,,,,,,,,,62.5675675675676,
El Salvador,1992,,,,,,,,,62.8137065637066,
El Salvador,1991,,,,,,,,,61.9546332046332,
El Salvador,1990,,,,,,,,,61.3320463320463,
San Marino,2020,,,,,,,,,38.3333333333333,
San Marino,2019,,,,,,,,,38.3333333333333,
San Marino,2018,,,,,,,,,38.3333333333333,
San Marino,2017,,,,,,,,,38.3333333333333,
San Marino,2016,,,,,,,,,38.3333333333333,
San Marino,2015,,,,,,,,,38.3333333333333,
San Marino,2014,,,,,,,,,16.6666666666667,
San Marino,2013,,,,,,,,,16.6666666666667,
San Marino,2012,,,,,,,,,16.6666666666667,
San Marino,2011,,,,,,,,,16.6666666666667,
San Marino,2010,,,,,,,,,16.6666666666667,
San Marino,2009,,,,,,,,,16.6666666666667,
San Marino,2008,,,,,,,,,16.6666666666667,
San Marino,2007,,,,,,,,,16.6666666666667,
San Marino,2006,,,,,,,,,16.6666666666667,
San Marino,2005,,,,,,,,,16.6666666666667,
San Marino,2004,,,,,,,,,16.6666666666667,
San Marino,2003,,,,,,,,,16.6666666666667,
San Marino,2002,,,,,,,,,16.6666666666667,
San Marino,2001,,,,,,,,,16.6666666666667,
San Marino,2000,,,,,,,,,16.6666666666667,
San Marino,1999,,,,,,,,,16.6666666666667,
San Marino,1998,,,,,,,,,16.6666666666667,
San Marino,1997,,,,,,,,,16.6666666666667,
San Marino,1996,,,,,,,,,16.6666666666667,
San Marino,1995,,,,,,,,,16.6666666666667,
San Marino,1994,,,,,,,,,16.6666666666667,
San Marino,1993,,,,,,,,,16.6666666666667,
San Marino,1992,,,,,,,,,16.6666666666667,
San Marino,1991,,,,,,,,,16.6666666666667,
San Marino,1990,,,,,,,,,16.6666666666667,
Eswatini,2020,,,,,,,,,69.4767441860465,
Eswatini,2019,,,,,,,,,69.593023255814,
Eswatini,2018,,,,,,,,,69.8255813953488,
Eswatini,2017,,,,,,,,,70.0,
Eswatini,2016,,,,,,,,,70.2325581395349,
Eswatini,2015,,,,,,,,,70.4651162790698,
Eswatini,2014,,,,,,,,,70.6976744186046,
Eswatini,2013,,,,,,,,,70.8573546511628,
Eswatini,2012,,,,,,,,,70.9302325581395,
Eswatini,2011,,,,,,,,,70.9883720930233,
Eswatini,2010,,,,,,,,,70.9908895348837,
Eswatini,2009,,,,,,,,,71.1627906976744,
Eswatini,2008,,,,,,,,,71.1046511627907,
Eswatini,2007,,,,,,,,,71.1046511627907,
Eswatini,2006,,,,,,,,,71.1046511627907,
Eswatini,2005,,,,,,,,,71.1627906976744,
Eswatini,2004,,,,,,,,,71.1627906976744,
Eswatini,2003,,,,,,,,,71.1627906976744,
Eswatini,2002,,,,,,,,,71.1627906976744,
Eswatini,2001,,,,,,,,,71.1627906976744,
Eswatini,2000,,,,,,,,,71.1046511627907,
Eswatini,1999,,,,,,,,,71.1046511627907,
Eswatini,1998,,,,,,,,,71.1046511627907,
Eswatini,1997,,,,,,,,,71.1046511627907,
Eswatini,1996,,,,,,,,,71.046511627907,
Eswatini,1995,,,,,,,,,71.046511627907,
Eswatini,1994,,,,,,,,,71.046511627907,
Eswatini,1993,,,,,,,,,71.046511627907,
Eswatini,1992,,,,,,,,,71.1046511627907,
Eswatini,1991,,,,,,,,,71.3372093023256,
Eswatini,1990,,,,,,,,,71.9767441860465,
Brunei Darussalam,2020,,,,,,,,,2.5426944971537,
Brunei Darussalam,2019,,,,,,,,,2.5426944971537,
Brunei Darussalam,2018,,,,,,,,,2.5426944971537,
Brunei Darussalam,2017,,,,,,,,,2.5426944971537,
Brunei Darussalam,2016,,,,,,,,,2.5426944971537,
Brunei Darussalam,2015,,,,,,,,,2.5426944971537,
Brunei Darussalam,2014,,,,,,,,,2.5426944971537,
Brunei Darussalam,2013,,,,,,,,,2.5426944971537,
Brunei Darussalam,2012,,,,,,,,,2.5426944971537,
Brunei Darussalam,2011,,,,,,,,,2.5426944971537,
Brunei Darussalam,2010,,,,,,,,,2.5426944971537,
Brunei Darussalam,2009,,,,,,,,,2.5426944971537,
Brunei Darussalam,2008,,,,,,,,,2.35294117647059,
Brunei Darussalam,2007,,,,,,,,,2.35294117647059,
Brunei Darussalam,2006,,,,,,,,,2.33396584440228,
Brunei Darussalam,2005,,,,,,,,,2.46679316888046,
Brunei Darussalam,2004,,,,,,,,,2.46679316888046,
Brunei Darussalam,2003,,,,,,,,,2.46679316888046,
Brunei Darussalam,2002,,,,,,,,,2.46679316888046,
Brunei Darussalam,2001,,,,,,,,,2.46679316888046,
Brunei Darussalam,2000,,,,,,,,,2.27703984819734,
Brunei Darussalam,1999,,,,,,,,,2.27703984819734,
Brunei Darussalam,1998,,,,,,,,,2.27703984819734,
Brunei Darussalam,1997,,,,,,,,,2.27703984819734,
Brunei Darussalam,1996,,,,,,,,,2.27703984819734,
Brunei Darussalam,1995,,,,,,,,,2.27703984819734,
Brunei Darussalam,1994,,,,,,,,,2.46679316888046,
Brunei Darussalam,1993,,,,,,,,,2.46679316888046,
Brunei Darussalam,1992,,,,,,,,,2.46679316888046,
Brunei Darussalam,1991,,,,,,,,,2.46679316888046,
Brunei Darussalam,1990,,,,,,,,,2.46679316888046,
China,2020,,,,,,,,,55.462649429444,
China,2019,,,,,,,,,55.462649429444,
China,2018,,,,,,,,,55.5427392442223,
China,2017,,,,,,,,,55.6228716656317,
China,2016,,,,,,,,,55.7030040870411,
China,2015,,,,,,,,,55.7831305666223,
China,2014,,,,,,,,,55.8632629794963,
China,2013,,,,,,,,,55.9433953923703,
China,2012,,,,,,,,,56.0235278052443,
China,2011,,,,,,,,,56.1036602181182,
China,2010,,,,,,,,,56.1834730812931,
China,2009,,,,,,,,,56.2639250438662,
China,2008,,,,,,,,,56.2006719746855,
China,2007,,,,,,,,,56.1374176962452,
China,2006,,,,,,,,,56.0741598447602,
China,2005,,,,,,,,,56.0109031839269,
China,2004,,,,,,,,,55.9476447513305,
China,2003,,,,,,,,,55.8843892938216,
China,2002,,,,,,,,,55.8211320658973,
China,2001,,,,,,,,,55.7578718644915,
China,2000,,,,,,,,,55.694583211727,
China,1999,,,,,,,,,55.6944972588017,
China,1998,,,,,,,,,55.694470629714,
China,1997,,,,,,,,,55.6944440006263,
China,1996,,,,,,,,,55.6944173715386,
China,1995,,,,,,,,,55.6902039146848,
China,1994,,,,,,,,,55.6901445956382,
China,1993,,,,,,,,,55.1991052645594,
China,1992,,,,,,,,,54.7827337363193,
China,1991,,,,,,,,,54.4701089127367,
China,1990,,,,,,,,,53.8645647484888,
Cayman Islands,2020,,,,,,,,,11.25,
Cayman Islands,2019,,,,,,,,,11.25,
Cayman Islands,2018,,,,,,,,,11.25,
Cayman Islands,2017,,,,,,,,,11.25,
Cayman Islands,2016,,,,,,,,,11.25,
Cayman Islands,2015,,,,,,,,,11.25,
Cayman Islands,2014,,,,,,,,,11.25,
Cayman Islands,2013,,,,,,,,,11.25,
Cayman Islands,2012,,,,,,,,,11.25,
Cayman Islands,2011,,,,,,,,,11.25,
Cayman Islands,2010,,,,,,,,,11.25,
Cayman Islands,2009,,,,,,,,,11.25,
Cayman Islands,2008,,,,,,,,,11.25,
Cayman Islands,2007,,,,,,,,,11.25,
Cayman Islands,2006,,,,,,,,,11.25,
Cayman Islands,2005,,,,,,,,,11.25,
Cayman Islands,2004,,,,,,,,,11.25,
Cayman Islands,2003,,,,,,,,,11.25,
Cayman Islands,2002,,,,,,,,,11.25,
Cayman Islands,2001,,,,,,,,,11.25,
Cayman Islands,2000,,,,,,,,,11.25,
Cayman Islands,1999,,,,,,,,,11.25,
Cayman Islands,1998,,,,,,,,,11.25,
Cayman Islands,1997,,,,,,,,,11.25,
Cayman Islands,1996,,,,,,,,,11.25,
Cayman Islands,1995,,,,,,,,,11.25,
Cayman Islands,1994,,,,,,,,,11.25,
Cayman Islands,1993,,,,,,,,,11.25,
Cayman Islands,1992,,,,,,,,,11.25,
Cayman Islands,1991,,,,,,,,,11.25,
Cayman Islands,1990,,,,,,,,,11.25,
Greenland,2020,,,,,,,,,0.592301132902911,
Greenland,2019,,,,,,,,,0.592301132902911,
Greenland,2018,,,,,,,,,0.592301132902911,
Greenland,2017,,,,,,,,,0.592301132902911,
Greenland,2016,,,,,,,,,0.592301132902911,
Greenland,2015,,,,,,,,,0.59227676939944,
Greenland,2014,,,,,,,,,0.592228042392496,
Greenland,2013,,,,,,,,,0.592203678889024,
Greenland,2012,,,,,,,,,0.593007674503594,
Greenland,2011,,,,,,,,,0.59227676939944,
Greenland,2010,,,,,,,,,0.591545864295286,
Greenland,2009,,,,,,,,,0.590814959191132,
Greenland,2008,,,,,,,,,0.590084054086978,
Greenland,2007,,,,,,,,,0.589353148982824,
Greenland,2006,,,,,,,,,0.58862224387867,
Greenland,2005,,,,,,,,,0.587891338774516,
Greenland,2004,,,,,,,,,0.587160433670362,
Greenland,2003,,,,,,,,,0.586429528566208,
Greenland,2002,,,,,,,,,0.585698623462054,
Greenland,2001,,,,,,,,,0.5849677183579,
Greenland,2000,,,,,,,,,0.584236813253746,
Greenland,1999,,,,,,,,,0.583505908149592,
Greenland,1998,,,,,,,,,0.582775003045438,
Greenland,1997,,,,,,,,,0.582044097941284,
Greenland,1996,,,,,,,,,0.698273339186421,
Greenland,1995,,,,,,,,,0.697395376060872,
Greenland,1994,,,,,,,,,0.696517412935323,
Greenland,1993,,,,,,,,,0.695639449809775,
Greenland,1992,,,,,,,,,0.694761486684226,
Greenland,1991,,,,,,,,,0.693883523558677,
Greenland,1990,,,,,,,,,0.693005560433128,
Kenya,2020,,,,,,,,,48.6874934111115,
Kenya,2019,,,,,,,,,48.6874934111115,
Kenya,2018,,,,,,,,,48.6681660048494,
Kenya,2017,,,,,,,,,48.6488385985873,
Kenya,2016,,,,,,,,,48.6295111923253,
Kenya,2015,,,,,,,,,48.6101837860632,
Kenya,2014,,,,,,,,,48.5890993428682,
Kenya,2013,,,,,,,,,48.5697719366061,
Kenya,2012,,,,,,,,,48.550444530344,
Kenya,2011,,,,,,,,,48.5311171240819,
Kenya,2010,,,,,,,,,47.984678637945,
Kenya,2009,,,,,,,,,47.9407527146221,
Kenya,2008,,,,,,,,,47.5893453280388,
Kenya,2007,,,,,,,,,47.5629897740451,
Kenya,2006,,,,,,,,,47.5348771831184,
Kenya,2005,,,,,,,,,47.4435112626067,
Kenya,2004,,,,,,,,,47.4259408932776,
Kenya,2003,,,,,,,,,47.2186105351934,
Kenya,2002,,,,,,,,,47.1202164669501,
Kenya,2001,,,,,,,,,47.1571142425414,
Kenya,2000,,,,,,,,,46.8619320378114,
Kenya,1999,,,,,,,,,47.2221246090593,
Kenya,1998,,,,,,,,,46.4876831711003,
Kenya,1997,,,,,,,,,46.7266401939769,
Kenya,1996,,,,,,,,,46.4753839125698,
Kenya,1995,,,,,,,,,47.8230312401167,
Kenya,1994,,,,,,,,,47.8476297571775,
Kenya,1993,,,,,,,,,47.1588712794743,
Kenya,1992,,,,,,,,,47.5665038479109,
Kenya,1991,,,,,,,,,47.2238816459922,
Kenya,1990,,,,,,,,,47.0358786941702,
"Korea, Rep.",2020,,,,,,,,,16.608606557377,
"Korea, Rep.",2019,,,,,,,,,16.7725409836066,
"Korea, Rep.",2018,,,,,,,,,16.9401148482363,
"Korea, Rep.",2017,,,,,,,,,17.1951594708235,
"Korea, Rep.",2016,,,,,,,,,17.4460708387613,
"Korea, Rep.",2015,,,,,,,,,17.815177792601,
"Korea, Rep.",2014,,,,,,,,,17.9441650415683,
"Korea, Rep.",2013,,,,,,,,,18.154291462238,
"Korea, Rep.",2012,,,,,,,,,18.3742678039256,
"Korea, Rep.",2011,,,,,,,,,18.068731350962,
"Korea, Rep.",2010,,,,,,,,,18.2407407407407,
"Korea, Rep.",2009,,,,,,,,,18.4937152276942,
"Korea, Rep.",2008,,,,,,,,,18.733890091762,
"Korea, Rep.",2007,,,,,,,,,18.9847296739579,
"Korea, Rep.",2006,,,,,,,,,19.1783649876135,
"Korea, Rep.",2005,,,,,,,,,19.4217862674239,
"Korea, Rep.",2004,,,,,,,,,19.5517455071266,
"Korea, Rep.",2003,,,,,,,,,19.6487603305785,
"Korea, Rep.",2002,,,,,,,,,19.8264283500362,
"Korea, Rep.",2001,,,,,,,,,20.1054372544966,
"Korea, Rep.",2000,,,,,,,,,20.4540742276591,
"Korea, Rep.",1999,,,,,,,,,20.2571013891769,
"Korea, Rep.",1998,,,,,,,,,20.4126062616629,
"Korea, Rep.",1997,,,,,,,,,20.5577441426498,
"Korea, Rep.",1996,,,,,,,,,20.8169189301265,
"Korea, Rep.",1995,,,,,,,,,21.2315985900892,
"Korea, Rep.",1994,,,,,,,,,21.7292141820444,
"Korea, Rep.",1993,,,,,,,,,21.9572879950238,
"Korea, Rep.",1992,,,,,,,,,22.143893842007,
"Korea, Rep.",1991,,,,,,,,,22.4030686294837,
"Korea, Rep.",1990,,,,,,,,,22.5896744764669,
Malta,2020,,,,,,,,,28.46875,
Malta,2019,,,,,,,,,32.4375,
Malta,2018,,,,,,,,,32.4375,
Malta,2017,,,,,,,,,32.4375,
Malta,2016,,,,,,,,,32.4375,
Malta,2015,,,,,,,,,31.96875,
Malta,2014,,,,,,,,,31.96875,
Malta,2013,,,,,,,,,31.96875,
Malta,2012,,,,,,,,,32.1875,
Malta,2011,,,,,,,,,32.28125,
Malta,2010,,,,,,,,,32.28125,
Malta,2009,,,,,,,,,29.0625,
Malta,2008,,,,,,,,,29.0625,
Malta,2007,,,,,,,,,29.0625,
Malta,2006,,,,,,,,,29.0625,
Malta,2005,,,,,,,,,29.0625,
Malta,2004,,,,,,,,,31.25,
Malta,2003,,,,,,,,,32.5,
Malta,2002,,,,,,,,,31.25,
Malta,2001,,,,,,,,,31.25,
Malta,2000,,,,,,,,,28.125,
Malta,1999,,,,,,,,,28.125,
Malta,1998,,,,,,,,,28.125,
Malta,1997,,,,,,,,,31.25,
Malta,1996,,,,,,,,,34.375,
Malta,1995,,,,,,,,,34.375,
Malta,1994,,,,,,,,,40.625,
Malta,1993,,,,,,,,,40.625,
Malta,1992,,,,,,,,,40.625,
Malta,1991,,,,,,,,,40.625,
Malta,1990,,,,,,,,,40.625,
Nigeria,2020,,,,,,,,,75.2033993214533,
Nigeria,2019,,,,,,,,,75.0376055425629,
Nigeria,2018,,,,,,,,,74.8729097357181,
Nigeria,2017,,,,,,,,,74.7049200127365,
Nigeria,2016,,,,,,,,,74.542420149983,
Nigeria,2015,,,,,,,,,74.3733324549557,
Nigeria,2014,,,,,,,,,74.2152244803847,
Nigeria,2013,,,,,,,,,74.0494307014943,
Nigeria,2012,,,,,,,,,73.8858328666952,
Nigeria,2011,,,,,,,,,73.7211370598505,
Nigeria,2010,,,,,,,,,73.5575392250513,
Nigeria,2009,,,,,,,,,73.3917454461609,
Nigeria,2008,,,,,,,,,73.2303435554531,
Nigeria,2007,,,,,,,,,73.0656477486083,
Nigeria,2006,,,,,,,,,72.9020499138092,
Nigeria,2005,,,,,,,,,72.7472358553751,
Nigeria,2004,,,,,,,,,72.5792461323935,
Nigeria,2003,,,,,,,,,72.4189422137312,
Nigeria,2002,,,,,,,,,72.2553443789321,
Nigeria,2001,,,,,,,,,72.100530320498,
Nigeria,2000,,,,,,,,,71.9259527652426,
Nigeria,1999,,,,,,,,,71.7634529024891,
Nigeria,1998,,,,,,,,,71.59985506769,
Nigeria,1997,,,,,,,,,70.7093997386826,
Nigeria,1996,,,,,,,,,70.5337242113816,
Nigeria,1995,,,,,,,,,70.3569507120349,
Nigeria,1994,,,,,,,,,67.9842331214247,
Nigeria,1993,,,,,,,,,66.9290819855727,
Nigeria,1992,,,,,,,,,66.5327140770996,
Nigeria,1991,,,,,,,,,65.2579685321212,
Nigeria,1990,,,,,,,,,64.4663306872207,
Saudi Arabia,2020,,,,,,,,,80.7732138122241,
Saudi Arabia,2019,,,,,,,,,80.7634751987496,
Saudi Arabia,2018,,,,,,,,,80.7537365852751,
Saudi Arabia,2017,,,,,,,,,80.7540156952863,
Saudi Arabia,2016,,,,,,,,,80.7683898608636,
Saudi Arabia,2015,,,,,,,,,80.7730416943838,
Saudi Arabia,2014,,,,,,,,,80.7443398815643,
Saudi Arabia,2013,,,,,,,,,80.6139489879936,
Saudi Arabia,2012,,,,,,,,,80.6372081555945,
Saudi Arabia,2011,,,,,,,,,80.6572110397313,
Saudi Arabia,2010,,,,,,,,,80.6655843400676,
Saudi Arabia,2009,,,,,,,,,80.6790746572762,
Saudi Arabia,2008,,,,,,,,,80.7428047765027,
Saudi Arabia,2007,,,,,,,,,80.7907186617605,
Saudi Arabia,2006,,,,,,,,,80.7902534784085,
Saudi Arabia,2005,,,,,,,,,80.8102563625453,
Saudi Arabia,2004,,,,,,,,,80.8065348957292,
Saudi Arabia,2003,,,,,,,,,80.8479362140588,
Saudi Arabia,2002,,,,,,,,,80.8456102972987,
Saudi Arabia,2001,,,,,,,,,80.8446799305946,
Saudi Arabia,2000,,,,,,,,,80.8418888304825,
Saudi Arabia,1999,,,,,,,,,80.8418888304825,
Saudi Arabia,1998,,,,,,,,,77.5856053663552,
Saudi Arabia,1997,,,,,,,,,73.8641385502096,
Saudi Arabia,1996,,,,,,,,,70.6078550860822,
Saudi Arabia,1995,,,,,,,,,67.3515716219548,
Saudi Arabia,1994,,,,,,,,,64.0952881578274,
Saudi Arabia,1993,,,,,,,,,60.8390046937,
Saudi Arabia,1992,,,,,,,,,57.5645790788439,
Saudi Arabia,1991,,,,,,,,,57.5301555107946,
Saudi Arabia,1990,,,,,,,,,57.4413054905591,
El Salvador,2020,,,,,,,,,57.707528957529,
El Salvador,2019,,,,,,,,,57.707528957529,
El Salvador,2018,,,,,,,,,57.707528957529,
El Salvador,2017,,,,,,,,,58.1660231660232,
El Salvador,2016,,,,,,,,,58.5955598455598,
El Salvador,2015,,,,,,,,,59.0250965250965,
El Salvador,2014,,,,,,,,,58.6003861003861,
El Salvador,2013,,,,,,,,,58.8030888030888,
El Salvador,2012,,,,,,,,,58.9864864864865,
El Salvador,2011,,,,,,,,,59.1698841698842,
El Salvador,2010,,,,,,,,,59.3581081081081,
El Salvador,2009,,,,,,,,,59.5415057915058,
El Salvador,2008,,,,,,,,,59.7249034749035,
El Salvador,2007,,,,,,,,,59.9083011583012,
El Salvador,2006,,,,,,,,,58.730694980695,
El Salvador,2005,,,,,,,,,58.8127413127413,
El Salvador,2004,,,,,,,,,61.8098455598456,
El Salvador,2003,,,,,,,,,60.5550193050193,
El Salvador,2002,,,,,,,,,60.9893822393822,
El Salvador,2001,,,,,,,,,61.6650579150579,
El Salvador,2000,,,,,,,,,62.0994208494209,
El Salvador,1999,,,,,,,,,62.5337837837838,
El Salvador,1998,,,,,,,,,61.2837837837838,
El Salvador,1997,,,,,,,,,59.8938223938224,
El Salvador,1996,,,,,,,,,60.1399613899614,
El Salvador,1995,,,,,,,,,62.2683397683398,
El Salvador,1994,,,,,,,,,62.4662162162162,
El Salvador,1993,,,,,,,,,62.5675675675676,
El Salvador,1992,,,,,,,,,62.8137065637066,
El Salvador,1991,,,,,,,,,61.9546332046332,
El Salvador,1990,,,,,,,,,61.3320463320463,
San Marino,2020,,,,,,,,,38.3333333333333,
San Marino,2019,,,,,,,,,38.3333333333333,
San Marino,2018,,,,,,,,,38.3333333333333,
